scenario_id,total_gen_power,total_gen_reactive,num_gens_at_pmax,num_gens_at_pmin,num_gens_at_limit,num_gens_in_service,total_load_p,total_load_q,total_gen_at_bus,avg_voltage,min_voltage,max_voltage,voltage_std,max_angle_deg,min_angle_deg,angle_spread_deg,power_imbalance,power_imbalance_pct,max_branch_flow,avg_branch_flow,max_line_loading_pct,avg_line_loading_pct
1499,2463.758541870146,327.9007338638419,1,1,2,33.0,2437.2868849218535,497.47158912575526,2463.7585418701465,0.998505986511899,0.9731382416919481,1.0178479146285115,0.01170818580242838,9.535342394000907,-11.993944004368586,21.529286398369493,26.471656948292548,1.0861116560409059,220.53758231371927,84.29347643526002,62.357708005220466,21.85707432308782
1500,2461.3328454937064,303.44675900829617,1,1,2,32.0,2437.2868849218535,497.47158912575526,2461.3328454937064,0.9996259389338172,0.9734614351789886,1.0190975437575154,0.011650413871490429,-0.7456335850816913,-22.125210345416775,21.379576760335084,24.045960571852902,0.9865872056593734,207.94154972095367,82.29785243733738,67.28064988803393,21.40077640184316
1501,2460.5024225141697,292.49983843383404,1,1,2,32.0,2437.2868849218535,497.47158912575526,2460.502422514169,0.9998340468633821,0.9746649043656953,1.0193288210463056,0.01146302865641622,-44.414631827539836,-63.85436859883555,19.439736771295713,23.215537592316196,0.9525155916579986,206.25681977459496,79.28823224857096,69.3455716789165,20.813387222860587
1502,2462.0697015836504,309.68012100023634,1,1,2,32.0,2437.2868849218535,497.47158912575526,2462.0697015836504,0.999372421863697,0.9737804092399848,1.018667996721895,0.01165688297537661,13.575551851528843,-7.414497927149398,20.99004977867824,24.782816661796915,1.016819842387636,213.1445995913461,82.86490770997659,63.22902156077282,21.559873411365047
1503,2461.389262674819,289.1280578831262,1,1,2,32.0,2437.2868849218535,497.47158912575526,2461.3892626748193,0.9998441810543711,0.9759033612215989,1.0187952868699954,0.011324288555897392,16.874239646907427,-1.582586661869641,18.456826308777067,24.102377752965367,0.9889019590624909,231.04725685285356,79.25984495045688,93.31536150177881,21.142392052409015
1504,2462.6104414429333,307.6412363889817,1,1,2,33.0,2437.2868849218535,497.47158912575526,2462.6104414429333,0.9999275784581668,0.9736769650079795,1.0285198805796896,0.013061248365671565,2.4902908481372776,-19.969990847636552,22.46028169577383,25.32355652107981,1.0390059815175083,207.92914478682368,83.49150117277571,54.14552159913891,21.640111783647754
1505,2463.8777608726673,329.8456365083923,1,1,2,33.0,2437.2868849218535,497.47158912575526,2463.8777608726677,0.9985573589208956,0.9733414465029868,1.017689776942558,0.011919811551615986,24.938019776798626,1.1596486792568612,23.778371097541765,26.590875950813825,1.0910031197113836,219.77918720286377,85.80310771132041,56.96635385000728,22.28583435665828
1506,2461.4451919486232,303.6470768677063,1,1,2,33.0,2437.2868849218535,497.47158912575526,2461.445191948623,0.9996655953412305,0.9751984284288275,1.0188388729756432,0.011574834520982605,3.1382918145582153,-16.00758129425472,19.145873108812935,24.158307026769762,0.9911966940052832,229.4934532943134,81.19729095656045,82.47312989363331,21.425734181571148
1507,2463.558768570303,327.27110404377015,1,1,2,32.0,2437.2868849218535,497.47158912575526,2463.5587685703035,0.9987393101696526,0.9726946485472211,1.0177799827938334,0.011898301674332885,12.612035992289265,-9.351071358769985,21.96310735105925,26.271883648449602,1.0779151117161965,214.29081451872273,86.61796198080413,53.65167868826772,22.352376117789113
1508,2462.02036792504,310.72943729295594,1,1,2,32.0,2437.2868849218535,497.47158912575526,2462.02036792504,0.9988581848719172,0.9729811971457719,1.0183461056332663,0.011761423028574153,-9.378093155555007,-31.830397136082127,22.45230398052712,24.733483003186393,1.01479572044632,217.12650657881554,83.27374022678978,49.66851374297326,21.610037308732792
1509,2464.2967213927504,340.3690480823421,1,1,2,33.0,2437.2868849218535,497.47158912575526,2464.296721392751,0.9973444184612008,0.9725745090139044,1.013596755617438,0.01208267894043546,10.547760396692723,-12.117704173590226,22.66546457028295,27.00983647089697,1.108192746532708,233.72651517307693,87.31854992960905,57.25596243694532,22.76523340547872
1510,2469.3173056086075,371.69698036977957,1,1,2,33.0,2437.2868849218535,497.47158912575526,2469.3173056086075,0.9971352607783777,0.9719534043795361,1.0136297263851792,0.012292564642112784,5.320529340091326,-17.3619599970541,22.682489337145427,32.03042068675404,1.314183442454335,249.98993041099502,89.71513469885956,89.1591511278079,23.881491667749458
1511,2479.8227720188484,333.94316048835276,1,1,2,33.0,2452.9013038314706,499.7353801712274,2479.822772018848,0.998886598094761,0.970589997819918,1.0190007228087405,0.011487863602200834,-3.9015113675052078,-26.752288146816028,22.85077677931082,26.92146818737774,1.0975357282140126,216.90286831729435,86.12082172213648,67.85817859260591,22.228925750181446
1512,2480.5819466901994,328.70457706757617,1,1,2,32.0,2452.9013038314706,499.7353801712274,2480.5819466901994,0.9987448865957732,0.970689323412131,1.017737342057061,0.01181455987314399,-86.46545392812533,-107.34311759525502,20.877663667129696,27.68064285872879,1.1284857982459868,240.6701662522889,87.52533123458527,57.461795034075834,22.6697482436919
1513,2480.4046125439054,327.8323835532463,1,1,2,33.0,2452.9013038314706,499.7353801712274,2480.404612543905,0.9985474943571743,0.9718447101593697,1.018242970472163,0.011533161327495786,8.577620504398794,-11.726563562095123,20.304184066493917,27.503308712434773,1.121256231120028,270.676188888632,84.85042707335558,61.032052518345715,22.20470319802998
1514,2479.7063699619857,319.76699202227263,1,1,2,32.0,2452.9013038314706,499.7353801712274,2479.7063699619857,0.9991547945873208,0.9715872883782046,1.018278874887469,0.011713463855063258,-36.99250315007271,-57.270438342535044,20.277935192462337,26.805066130515115,1.0927902434820829,237.97868822860812,86.46855408140092,56.284767447602135,22.29990216135493
1515,2481.4480494527365,322.95790328467183,1,1,2,32.0,2452.9013038314706,499.7353801712274,2481.4480494527365,0.9991293675725498,0.9704726826297061,1.0189537809648375,0.011703665909469602,9.697957608930636,-12.775728422131095,22.47368603106173,28.546745621265927,1.1637951179150772,211.567003525019,88.27605180555092,81.96402540009367,22.72689626521343
1516,2482.4107169889353,337.4269590318349,1,1,2,33.0,2452.9013038314706,499.7353801712274,2482.4107169889353,0.99627258444092,0.9529049211194914,1.0155881097647688,0.015321193723856512,10.913145359330201,-10.930388264920111,21.843533624250313,29.509413157464678,1.203041194986953,229.5627669547871,87.54913858525664,88.0103840141721,22.826454069593556
1517,2481.419247268355,336.8535600565966,1,1,2,32.0,2452.9013038314706,499.7353801712274,2481.4192472683544,0.9980521865527651,0.9707979564367487,1.0166321989749685,0.011869609811022402,11.297515783423222,-9.9868078293932,21.284323612816422,28.517943436884252,1.162620909057318,245.2293156743468,89.25745990873408,54.095912256289694,22.91292701709837
1518,2480.8194197382923,329.2193460817393,1,1,2,32.0,2452.9013038314706,499.7353801712274,2480.819419738292,0.9987866405125118,0.9703336308290609,1.0179966182042428,0.0118234067960976,-8.76288080383108,-30.580503904493128,21.817623100662047,27.91811590682164,1.1381671110538814,233.2055369210781,88.86546386386449,56.07887969529995,23.007120224447082
1519,2480.5819466901994,328.70457706757617,1,1,2,32.0,2452.9013038314706,499.7353801712274,2480.5819466901994,0.9987448865957732,0.970689323412131,1.017737342057061,0.01181455987314399,-86.46545392812533,-107.34311759525502,20.877663667129696,27.68064285872879,1.1284857982459868,240.6701662522889,87.52533123458527,57.461795034075834,22.6697482436919
1520,2482.4107169889353,337.4269590318349,1,1,2,33.0,2452.9013038314706,499.7353801712274,2482.4107169889353,0.99627258444092,0.9529049211194914,1.0155881097647688,0.015321193723856512,10.913145359330201,-10.930388264920111,21.843533624250313,29.509413157464678,1.203041194986953,229.5627669547871,87.54913858525664,88.0103840141721,22.826454069593556
1521,2475.955524767298,278.6050083030318,1,1,2,32.0,2452.9013038314706,499.7353801712274,2475.955524767298,1.0004989669403312,0.9730319342242999,1.020625129731837,0.01144496601683877,11.088728373135638,-7.596448447627523,18.68517682076316,23.05422093582729,0.9398756036297192,235.08222248430127,77.91357296389415,75.20521805945583,20.58462349885984
1522,2475.766622244604,275.9920559956613,0,0,0,32.0,2452.9013038314706,499.7353801712274,2475.766622244604,0.9966887222605951,0.972890498777227,1.014782175061045,0.012350194648029455,1.3620552803988915,-16.163119849740212,17.525175130139104,22.865318413133537,0.9321744163704242,238.42451851679533,77.87871796725769,75.72886081531884,20.70376707602568
1523,2478.2513502287416,302.6572320471462,1,1,2,33.0,2452.9013038314706,499.7353801712274,2478.251350228741,0.9998490934341451,0.9738553475804306,1.0194418514817898,0.01149504023967047,19.785308741097708,1.247106868067135,18.538201873030573,25.350046397270944,1.0334719280255495,256.7393023987858,82.0749524764155,85.40518260915566,21.57582997850031
1524,2475.62157164267,270.43929207843786,1,1,2,32.0,2452.9013038314706,499.7353801712274,2475.62157164267,0.9996498991635722,0.9726572839537659,1.0202242422943142,0.011261139075140597,7.006150042955198,-12.17953143382573,19.18568147678093,22.720267811199392,0.926260986355626,221.6086855221821,77.73470867281901,82.44594183733253,20.495333107487976
1525,2477.0438418172425,291.07998860517364,1,1,2,32.0,2452.9013038314706,499.7353801712274,2477.0438418172425,1.0001395480239472,0.9730539142560837,1.0198664648101925,0.01147285960415056,13.416693658051656,-5.124404117245888,18.541097775297544,24.142537985771924,0.9842441662068057,238.37964499979867,80.2480134966756,68.14606718342174,21.01120875381547
1526,2479.0765328281427,313.45678264114196,1,1,2,33.0,2452.9013038314706,499.7353801712274,2479.0765328281427,0.9992257256333993,0.9654963053671027,1.0203886719219237,0.013062750804764255,8.74072822862749,-10.779168391328568,19.519896619956057,26.175228996672104,1.0671130124879458,234.2135399142452,85.26171198025506,61.04486931427555,22.009688159968388
1527,2477.5994768727414,282.16247564368376,1,1,2,32.0,2452.9013038314706,499.7353801712274,2477.5994768727414,1.0001846741386118,0.9747793163812751,1.0198412493667557,0.011267047994032693,18.808619546871824,1.0367430216381877,17.771876525233637,24.69817304127082,1.0068963232516484,247.30165858573875,78.96578302014206,97.54443187553099,21.253723918973975
1528,2479.588993829885,300.8801106066758,3,1,4,33.0,2452.9013038314706,499.7353801712274,2479.5889938298856,0.9991853286829308,0.9679857393365972,1.015951624311268,0.012873764264756487,13.651010744218098,-10.372574313342795,24.023585057560894,26.6876899984145,1.0880050476033383,174.29823794672194,79.99671494883866,99.59899311241254,21.26540010165575
1529,2481.419247268355,336.8535600565966,1,1,2,32.0,2452.9013038314706,499.7353801712274,2481.4192472683544,0.9980521865527651,0.9707979564367487,1.0166321989749685,0.011869609811022402,11.297515783423222,-9.9868078293932,21.284323612816422,28.517943436884252,1.162620909057318,245.2293156743468,89.25745990873408,54.095912256289694,22.91292701709837
1530,2515.263463618492,301.4204905611236,1,1,2,32.0,2490.547057694836,509.77276673106593,2515.2634636184916,0.9985615498348857,0.9731998657013657,1.017893027242344,0.011942022486435565,14.261005567418351,-3.1202665301456136,17.381272097563965,24.71640592365611,0.9924087098572134,222.37828704433252,82.6485278437936,94.06244985153485,21.793781133022936
1531,2515.847010489781,312.5507244713549,1,1,2,33.0,2490.547057694836,509.77276673106593,2515.8470104897806,0.9985862729594533,0.9739751584249345,1.0172919061101906,0.01221547990442474,7.238625669966865,-11.30054121854306,18.539166888509925,25.299952794945057,1.0158391794597055,228.9452995405115,82.6414388709947,91.93862124725092,21.79479541047408
1532,2515.425053420826,323.3831022828101,1,1,2,33.0,2490.547057694836,509.77276673106593,2515.425053420826,0.9975104134442994,0.9678042526387813,1.0169552642118829,0.01357537426354674,12.01528295015757,-7.6168609696245255,19.632143919782095,24.877995725989877,0.9988968346984813,217.0773423529105,82.84384040857863,84.22866841423945,21.620457935778717
1533,2519.179772157898,355.16970165656755,1,1,2,33.0,2490.547057694836,509.77276673106593,2519.1797721578973,0.995926163732614,0.9683840613935268,1.0125507136305587,0.013271285171270379,-9.616359788615682,-31.327828619234737,21.711468830619054,28.632714463061802,1.1496556298584155,298.81662692093744,79.18133871716638,83.35142401873512,20.86868599999841
1534,2514.6655835972188,306.15726874173936,1,1,2,33.0,2490.547057694836,509.77276673106593,2514.6655835972183,0.9972499290693321,0.9656135303873571,1.020443701065925,0.01554956463393065,-32.72458979508323,-51.36614096143211,18.641551166348876,24.11852590238277,0.9684027381801829,245.21072637619773,79.72119322810907,86.47080423405903,21.297027460365964
1535,2514.8297684162,313.24916611843594,1,1,2,32.0,2490.547057694836,509.77276673106593,2514.8297684161994,0.9986875683207549,0.9724803132815891,1.0178945485773587,0.012003817555057602,-132.5027069709697,-151.91741349265962,19.414706521689908,24.282710721363856,0.9749950576657279,216.49123708485018,83.17559706901909,77.63483969912735,21.639963849264323
1536,2514.4667997198385,316.5939090888822,1,1,2,33.0,2490.547057694836,509.77276673106593,2514.4667997198385,0.9986197488782569,0.9676915946364291,1.0190262479005685,0.012996274223430304,7.538300987236454,-11.823821864273299,19.362122851509753,23.919742025002506,0.9604212034901999,219.00743905943995,83.55323606944555,68.89362491787799,21.781275055938575
1537,2514.5412687410644,311.2423188825772,1,1,2,32.0,2490.547057694836,509.77276673106593,2514.5412687410644,0.9989634691271186,0.9727463296157384,1.0180518127356195,0.012081734612472595,20.57113727228878,1.2519189648441795,19.3192183074446,23.99421104622843,0.9634112703108946,214.5998055581338,82.84048241661351,77.2072205774736,21.639710991122485
1538,2516.1234745364227,328.291224070087,1,1,2,33.0,2490.547057694836,509.77276673106593,2516.123474536422,0.9958467058811425,0.9703342095443703,1.0134666748150316,0.013635127955716822,10.79100374601137,-8.822207857122123,19.613211603133493,25.576416841586706,1.0269397144119554,260.6046300555049,77.20746016959103,70.42903573158728,20.378405024422243
1539,2514.5412687410644,311.2423188825772,1,1,2,32.0,2490.547057694836,509.77276673106593,2514.5412687410644,0.9989634691271186,0.9727463296157384,1.0180518127356195,0.012081734612472595,20.57113727228878,1.2519189648441795,19.3192183074446,23.99421104622843,0.9634112703108946,214.5998055581338,82.84048241661351,77.2072205774736,21.639710991122485
